LAMMPS data file for kUPS LJ Argon NPT validation

256 atoms
1 atom types

0.0 21.04 xlo xhi
0.0 21.04 ylo yhi
0.0 21.04 zlo zhi
0.0 0.0 0.0 xy xz yz

Masses

1 39.948

Atoms # atomic

231 1 7.740616000000001 10.45688 18.416312
232 1 7.673288 12.825984 15.872576
233 1 10.34116 10.587328 15.489648
234 1 10.503168 13.177352 18.033384
235 1 13.01324 10.212816 18.0418
236 1 13.562384 13.000616 16.040896
237 1 15.573808 10.673592 15.998816
238 1 15.859952 13.126856 18.33636
239 1 18.28376 10.881888 18.687728
240 1 18.801344 12.8344 15.973568
241 1 0.3682 15.510688 15.416008
242 1 0.201984 18.47312 18.698248
243 1 2.327024 16.028272 18.159624
244 1 2.34596 18.128064 16.045104
245 1 5.398864 15.798936 15.662176
246 1 5.577704 18.319528 18.677208
247 1 7.839504000000001 15.676904 18.37844
248 1 7.723783999999999 18.618296 15.782104
249 1 10.294872 16.11664 15.683216
250 1 10.555768 18.752952 18.5152
251 1 12.828088 16.150304 18.517304
252 1 13.011136 18.107024 16.028272
253 1 15.880992 15.807352 16.112432
254 1 16.02196 18.117544 18.2522
255 1 18.197496 15.986192 18.016552
256 1 18.468912 18.63092 16.097704
